image_name,label
crypto_chart_patterns_BNB/chart_500.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_510.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_520.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_530.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_540.png,Bearish_Engulfing|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_550.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_560.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_570.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_580.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_590.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_600.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_610.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_620.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_630.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_640.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_650.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_660.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_670.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_680.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_690.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_700.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_710.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_720.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_730.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_740.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_750.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_760.png,Bearish_Engulfing|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_770.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_780.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_790.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_800.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_810.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_820.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_830.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_840.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_850.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_860.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_870.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_880.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_890.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_900.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_910.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_920.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_930.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_940.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_950.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_960.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_970.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_980.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_990.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1000.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1010.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1020.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1030.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1040.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1050.png,Bearish_Engulfing|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1060.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1070.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1080.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1090.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1100.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1110.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1120.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1130.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1140.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1150.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1160.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1170.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1180.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1190.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1200.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1210.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1220.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1230.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1240.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1250.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1260.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1270.png,Bearish_Engulfing|Harami|Bullish_Engulfing
crypto_chart_patterns_BNB/chart_1280.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1290.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1300.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1310.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1320.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1330.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1340.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1350.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1360.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1370.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1380.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1390.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1400.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1410.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1420.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1430.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1440.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1450.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1460.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1470.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1480.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1490.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1500.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1510.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1520.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1530.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1540.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1550.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1560.png,Bearish_Engulfing|Harami|Bullish_Engulfing
crypto_chart_patterns_BNB/chart_1570.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1580.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1590.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1600.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1610.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1620.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1630.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1640.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1650.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1660.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1670.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1680.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1690.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1700.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1710.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1720.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1730.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1740.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1750.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1760.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1770.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1780.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1790.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1800.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1810.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1820.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1830.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1840.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1850.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1860.png,Bearish_Engulfing|Harami|Bullish_Engulfing
crypto_chart_patterns_BNB/chart_1870.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1880.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1890.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1900.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1910.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1920.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1930.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1940.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1950.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1960.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1970.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1980.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_1990.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2000.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2010.png,Bearish_Engulfing|Harami|Bullish_Engulfing
crypto_chart_patterns_BNB/chart_2020.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2030.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2040.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2050.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2060.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2070.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2080.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2090.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2100.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2110.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2120.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2130.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2140.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2150.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2160.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2170.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2180.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2190.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2200.png,Bearish_Engulfing|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2210.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2220.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2230.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2240.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2250.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2260.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2270.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2280.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2290.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2300.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2310.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2320.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2330.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2340.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2350.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2360.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2370.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2380.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2390.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2400.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2410.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2420.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2430.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2440.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2450.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2460.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2470.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2480.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2490.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2500.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2510.png,Bearish_Engulfing|Harami|Bullish_Engulfing
crypto_chart_patterns_BNB/chart_2520.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2530.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2540.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2550.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2560.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2570.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2580.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2590.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2600.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2610.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2620.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2630.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2640.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
crypto_chart_patterns_BNB/chart_2650.png,Bearish_Engulfing|Harami|Bullish_Engulfing|Doji
